date,FCT,NXT,BTN,isPartial
2015-10-04 13:00:00,9,43,31,False
2015-10-04 14:00:00,10,41,31,False
2015-10-04 15:00:00,9,41,26,False
2015-10-04 16:00:00,9,46,23,False
2015-10-04 17:00:00,9,38,24,False
2015-10-04 18:00:00,10,37,20,False
2015-10-04 19:00:00,9,42,21,False
2015-10-04 20:00:00,9,39,15,False
2015-10-04 21:00:00,12,44,17,False
2015-10-04 22:00:00,11,40,23,False
2015-10-04 23:00:00,6,50,32,False
2015-10-05 00:00:00,6,48,37,False
2015-10-05 01:00:00,6,51,52,False
2015-10-05 02:00:00,4,44,55,False
2015-10-05 03:00:00,5,46,68,False
2015-10-05 04:00:00,6,47,66,False
2015-10-05 05:00:00,7,42,64,False
2015-10-05 06:00:00,11,38,61,False
2015-10-05 07:00:00,13,30,50,False
2015-10-05 08:00:00,18,34,46,False
2015-10-05 09:00:00,20,29,42,False
2015-10-05 10:00:00,23,31,40,False
2015-10-05 11:00:00,15,35,42,False
2015-10-05 12:00:00,16,37,34,False
2015-10-05 13:00:00,16,34,31,False
2015-10-05 14:00:00,15,37,29,False
2015-10-05 15:00:00,15,37,27,False
2015-10-05 16:00:00,15,40,25,False
2015-10-05 17:00:00,13,39,43,False
2015-10-05 18:00:00,13,40,26,False
2015-10-05 19:00:00,13,40,21,False
2015-10-05 20:00:00,12,41,19,False
2015-10-05 21:00:00,13,45,27,False
2015-10-05 22:00:00,10,47,44,False
2015-10-05 23:00:00,7,46,50,False
2015-10-06 00:00:00,7,62,50,False
2015-10-06 01:00:00,5,59,80,False
2015-10-06 02:00:00,5,99,80,False
2015-10-06 03:00:00,6,64,100,False
2015-10-06 04:00:00,6,58,72,False
2015-10-06 05:00:00,7,49,63,False
2015-10-06 06:00:00,8,48,61,False
2015-10-06 07:00:00,13,43,54,False
2015-10-06 08:00:00,18,39,49,False
2015-10-06 09:00:00,24,36,41,False
2015-10-06 10:00:00,19,40,39,False
2015-10-06 11:00:00,16,37,46,False
2015-10-06 12:00:00,15,43,32,False
2015-10-06 13:00:00,15,43,33,False
2015-10-06 14:00:00,14,46,29,False
2015-10-06 15:00:00,16,48,26,False
2015-10-06 16:00:00,13,48,26,False
2015-10-06 17:00:00,13,47,40,False
2015-10-06 18:00:00,12,47,30,False
2015-10-06 19:00:00,12,56,22,False
2015-10-06 20:00:00,13,58,22,False
2015-10-06 21:00:00,13,60,27,False
2015-10-06 22:00:00,11,65,49,False
2015-10-06 23:00:00,6,77,62,False
2015-10-07 00:00:00,8,72,52,False
2015-10-07 00:00:00,2,20,14,False
2015-10-07 01:00:00,1,17,16,False
2015-10-07 02:00:00,1,17,19,False
2015-10-07 03:00:00,1,18,23,False
2015-10-07 04:00:00,2,15,20,False
2015-10-07 05:00:00,2,14,17,False
2015-10-07 06:00:00,3,14,15,False
2015-10-07 07:00:00,4,13,16,False
2015-10-07 08:00:00,5,11,12,False
2015-10-07 09:00:00,6,11,12,False
2015-10-07 10:00:00,5,12,11,False
2015-10-07 11:00:00,5,12,11,False
2015-10-07 12:00:00,3,14,10,False
2015-10-07 13:00:00,4,14,9,False
2015-10-07 14:00:00,4,13,8,False
2015-10-07 15:00:00,4,15,7,False
2015-10-07 16:00:00,4,17,7,False
2015-10-07 17:00:00,3,18,15,False
2015-10-07 18:00:00,3,17,8,False
2015-10-07 19:00:00,4,20,7,False
2015-10-07 20:00:00,4,22,7,False
2015-10-07 21:00:00,3,28,8,False
2015-10-07 22:00:00,3,35,17,False
2015-10-07 23:00:00,2,62,16,False
2015-10-08 00:00:00,2,100,17,False
2015-10-08 01:00:00,1,83,21,False
2015-10-08 02:00:00,2,79,21,False
2015-10-08 03:00:00,1,65,25,False
2015-10-08 04:00:00,2,53,19,False
2015-10-08 05:00:00,2,47,18,False
2015-10-08 06:00:00,3,36,16,False
2015-10-08 07:00:00,4,28,14,False
2015-10-08 08:00:00,4,26,13,False
2015-10-08 09:00:00,5,25,12,False
2015-10-08 10:00:00,5,26,11,False
2015-10-08 11:00:00,4,26,12,False
2015-10-08 12:00:00,4,26,9,False
2015-10-08 13:00:00,4,25,8,False
2015-10-08 14:00:00,4,24,8,False
2015-10-08 15:00:00,4,25,7,False
2015-10-08 16:00:00,3,26,7,False
2015-10-08 17:00:00,2,24,11,False
2015-10-08 18:00:00,3,24,7,False
2015-10-08 19:00:00,3,24,6,False
2015-10-08 20:00:00,3,26,6,False
2015-10-08 21:00:00,4,28,9,False
2015-10-08 22:00:00,3,28,14,False
2015-10-08 23:00:00,2,35,17,False
2015-10-09 00:00:00,2,43,17,False
2015-10-09 01:00:00,2,40,19,False
2015-10-09 02:00:00,1,35,18,False
2015-10-09 03:00:00,1,35,26,False
2015-10-09 04:00:00,1,30,15,False
2015-10-09 05:00:00,2,25,15,False
2015-10-09 06:00:00,2,24,15,False
2015-10-09 07:00:00,4,21,14,False
2015-10-09 08:00:00,4,18,11,False
2015-10-09 09:00:00,5,17,11,False
2015-10-09 10:00:00,5,17,10,False
2015-10-09 11:00:00,4,18,11,False
2015-10-09 12:00:00,3,22,9,False
2015-10-09 13:00:00,4,19,9,False
2015-10-09 14:00:00,3,19,8,False
2015-10-09 15:00:00,3,21,7,False
2015-10-09 16:00:00,3,20,7,False
2015-10-09 17:00:00,3,21,12,False
2015-10-09 18:00:00,2,21,8,False
2015-10-09 19:00:00,2,23,7,False
2015-10-09 20:00:00,3,26,7,False
2015-10-09 21:00:00,2,29,6,False
2015-10-09 22:00:00,2,38,8,False
2015-10-09 23:00:00,1,34,10,False
2015-10-10 00:00:00,1,29,10,False
2015-10-10 00:00:00,2,49,16,False
2015-10-10 01:00:00,2,43,20,False
2015-10-10 02:00:00,2,40,21,False
2015-10-10 03:00:00,2,36,21,False
2015-10-10 04:00:00,2,37,22,False
2015-10-10 05:00:00,2,34,22,False
2015-10-10 06:00:00,4,29,21,False
2015-10-10 07:00:00,2,29,17,False
2015-10-10 08:00:00,4,30,16,False
2015-10-10 09:00:00,3,28,18,False
2015-10-10 10:00:00,5,27,17,False
2015-10-10 11:00:00,4,36,17,False
2015-10-10 12:00:00,4,28,21,False
2015-10-10 13:00:00,5,28,25,False
2015-10-10 14:00:00,5,30,28,False
2015-10-10 15:00:00,4,29,52,False
2015-10-10 16:00:00,4,27,92,False
2015-10-10 17:00:00,4,34,64,False
2015-10-10 18:00:00,3,31,83,False
2015-10-10 19:00:00,3,30,100,False
2015-10-10 20:00:00,4,34,61,False
2015-10-10 21:00:00,4,32,45,False
2015-10-10 22:00:00,3,33,37,False
2015-10-10 23:00:00,2,32,52,False
2015-10-11 00:00:00,2,36,73,False
2015-10-11 01:00:00,2,36,55,False
2015-10-11 02:00:00,2,33,53,False
2015-10-11 03:00:00,2,34,68,False
2015-10-11 04:00:00,1,33,19,False
2015-10-11 05:00:00,2,30,18,False
2015-10-11 06:00:00,2,30,17,False
2015-10-11 07:00:00,2,27,17,False
2015-10-11 08:00:00,3,24,17,False
2015-10-11 09:00:00,3,23,16,False
2015-10-11 10:00:00,4,23,14,False
2015-10-11 11:00:00,3,23,16,False
2015-10-11 12:00:00,3,24,15,False
2015-10-11 13:00:00,3,25,15,False
2015-10-11 14:00:00,3,24,15,False
2015-10-11 15:00:00,4,26,12,False
2015-10-11 16:00:00,4,23,11,False
2015-10-11 17:00:00,3,24,10,False
2015-10-11 18:00:00,3,26,9,False
2015-10-11 19:00:00,3,26,9,False
2015-10-11 20:00:00,3,27,10,False
2015-10-11 21:00:00,4,29,12,False
2015-10-11 22:00:00,4,30,22,False
2015-10-11 23:00:00,4,32,26,False
2015-10-12 00:00:00,2,30,25,False
2015-10-12 01:00:00,3,30,32,False
2015-10-12 02:00:00,2,29,34,False
2015-10-12 03:00:00,2,27,35,False
2015-10-12 04:00:00,2,22,31,False
2015-10-12 05:00:00,3,20,28,False
2015-10-12 06:00:00,3,20,26,False
2015-10-12 07:00:00,4,20,26,False
2015-10-12 08:00:00,8,18,22,False
2015-10-12 09:00:00,8,18,19,False
2015-10-12 10:00:00,8,16,18,False
2015-10-12 11:00:00,7,18,20,False
2015-10-12 12:00:00,6,18,16,False
2015-10-12 13:00:00,6,19,14,False
2015-10-12 14:00:00,6,20,12,False
2015-10-12 15:00:00,6,22,12,False
2015-10-12 16:00:00,6,20,13,False
2015-10-12 17:00:00,5,21,24,False
2015-10-12 18:00:00,6,22,12,False
2015-10-12 19:00:00,4,22,11,False
2015-10-12 20:00:00,5,22,9,False
2015-10-12 21:00:00,5,23,12,False
2015-10-12 22:00:00,4,25,28,False
2015-10-12 23:00:00,4,26,28,False
2015-10-13 00:00:00,2,36,22,False
2015-10-13 00:00:00,5,72,44,False
2015-10-13 01:00:00,5,55,71,False
2015-10-13 02:00:00,4,55,66,False
2015-10-13 03:00:00,4,50,82,False
2015-10-13 04:00:00,5,47,64,False
2015-10-13 05:00:00,5,43,55,False
2015-10-13 06:00:00,10,41,58,False
2015-10-13 07:00:00,12,33,50,False
2015-10-13 08:00:00,16,29,44,False
2015-10-13 09:00:00,18,31,38,False
2015-10-13 10:00:00,18,33,38,False
2015-10-13 11:00:00,13,33,45,False
2015-10-13 12:00:00,11,37,27,False
2015-10-13 13:00:00,13,34,27,False
2015-10-13 14:00:00,14,37,25,False
2015-10-13 15:00:00,14,38,26,False
2015-10-13 16:00:00,13,42,24,False
2015-10-13 17:00:00,13,40,36,False
2015-10-13 18:00:00,13,42,29,False
2015-10-13 19:00:00,12,42,22,False
2015-10-13 20:00:00,13,42,21,False
2015-10-13 21:00:00,11,42,29,False
2015-10-13 22:00:00,9,46,58,False
2015-10-13 23:00:00,7,54,55,False
2015-10-14 00:00:00,6,50,48,False
2015-10-14 01:00:00,4,42,54,False
2015-10-14 02:00:00,4,44,53,False
2015-10-14 03:00:00,4,46,73,False
2015-10-14 04:00:00,5,43,52,False
2015-10-14 05:00:00,5,40,49,False
2015-10-14 06:00:00,10,40,46,False
2015-10-14 07:00:00,14,32,37,False
2015-10-14 08:00:00,15,32,35,False
2015-10-14 09:00:00,17,33,34,False
2015-10-14 10:00:00,18,31,36,False
2015-10-14 11:00:00,16,35,33,False
2015-10-14 12:00:00,11,31,26,False
2015-10-14 13:00:00,13,34,25,False
2015-10-14 14:00:00,13,37,26,False
2015-10-14 15:00:00,13,40,26,False
2015-10-14 16:00:00,10,42,24,False
2015-10-14 17:00:00,12,45,44,False
2015-10-14 18:00:00,13,40,23,False
2015-10-14 19:00:00,10,41,22,False
2015-10-14 20:00:00,13,44,22,False
2015-10-14 21:00:00,12,50,25,False
2015-10-14 22:00:00,9,50,63,False
2015-10-14 23:00:00,8,57,60,False
2015-10-15 00:00:00,5,100,61,False
2015-10-15 01:00:00,4,92,79,False
2015-10-15 02:00:00,5,82,64,False
2015-10-15 03:00:00,5,83,84,False
2015-10-15 04:00:00,5,77,68,False
2015-10-15 05:00:00,6,66,63,False
2015-10-15 06:00:00,9,60,58,False
2015-10-15 07:00:00,14,50,51,False
2015-10-15 08:00:00,17,48,46,False
2015-10-15 09:00:00,16,44,39,False
2015-10-15 10:00:00,18,45,38,False
2015-10-15 11:00:00,15,49,38,False
2015-10-15 12:00:00,13,46,30,False
2015-10-15 13:00:00,15,47,27,False
2015-10-15 14:00:00,13,52,25,False
2015-10-15 15:00:00,11,54,25,False
2015-10-15 16:00:00,12,53,23,False
2015-10-15 17:00:00,13,53,38,False
2015-10-15 18:00:00,11,55,26,False
2015-10-15 19:00:00,12,54,24,False
2015-10-15 20:00:00,11,55,20,False
2015-10-15 21:00:00,9,57,27,False
2015-10-15 22:00:00,8,55,51,False
2015-10-15 23:00:00,7,56,60,False
2015-10-16 00:00:00,6,59,62,False
2015-10-16 00:00:00,7,65,68,False
2015-10-16 01:00:00,4,66,92,False
2015-10-16 02:00:00,5,60,71,False
2015-10-16 03:00:00,4,56,100,False
2015-10-16 04:00:00,5,61,70,False
2015-10-16 05:00:00,6,55,56,False
2015-10-16 06:00:00,10,48,63,False
2015-10-16 07:00:00,16,45,47,False
2015-10-16 08:00:00,15,41,44,False
2015-10-16 09:00:00,20,41,38,False
2015-10-16 10:00:00,19,37,35,False
2015-10-16 11:00:00,15,40,39,False
2015-10-16 12:00:00,11,56,32,False
2015-10-16 13:00:00,12,46,30,False
2015-10-16 14:00:00,12,49,25,False
2015-10-16 15:00:00,11,50,23,False
2015-10-16 16:00:00,11,50,24,False
2015-10-16 17:00:00,9,51,41,False
2015-10-16 18:00:00,10,50,25,False
2015-10-16 19:00:00,10,50,24,False
2015-10-16 20:00:00,9,50,19,False
2015-10-16 21:00:00,10,52,22,False
2015-10-16 22:00:00,8,48,26,False
2015-10-16 23:00:00,6,55,32,False
2015-10-17 00:00:00,4,54,39,False
2015-10-17 01:00:00,4,59,37,False
2015-10-17 02:00:00,2,57,39,False
2015-10-17 03:00:00,4,54,39,False
2015-10-17 04:00:00,4,56,39,False
2015-10-17 05:00:00,5,50,40,False
2015-10-17 06:00:00,6,46,43,False
2015-10-17 07:00:00,7,46,37,False
2015-10-17 08:00:00,8,46,32,False
2015-10-17 09:00:00,8,38,36,False
2015-10-17 10:00:00,10,42,30,False
2015-10-17 11:00:00,8,50,33,False
2015-10-17 12:00:00,8,44,29,False
2015-10-17 13:00:00,7,42,31,False
2015-10-17 14:00:00,8,47,29,False
2015-10-17 15:00:00,9,45,39,False
2015-10-17 16:00:00,7,45,49,False
2015-10-17 17:00:00,8,46,41,False
2015-10-17 18:00:00,8,51,37,False
2015-10-17 19:00:00,6,47,45,False
2015-10-17 20:00:00,7,45,36,False
2015-10-17 21:00:00,7,48,31,False
2015-10-17 22:00:00,6,49,37,False
2015-10-17 23:00:00,5,49,55,False
2015-10-18 00:00:00,4,49,53,False
2015-10-18 01:00:00,5,56,47,False
2015-10-18 02:00:00,3,54,39,False
2015-10-18 03:00:00,2,52,44,False
2015-10-18 04:00:00,3,56,42,False
2015-10-18 05:00:00,3,50,40,False
2015-10-18 06:00:00,5,49,37,False
2015-10-18 07:00:00,6,45,38,False
2015-10-18 08:00:00,5,46,35,False
2015-10-18 09:00:00,7,42,32,False
2015-10-18 10:00:00,9,37,32,False
2015-10-18 11:00:00,8,41,33,False
2015-10-18 12:00:00,9,45,31,False
2015-10-18 13:00:00,9,38,31,False
2015-10-18 14:00:00,9,40,29,False
2015-10-18 15:00:00,7,42,27,False
2015-10-18 16:00:00,10,40,25,False
2015-10-18 17:00:00,11,45,19,False
2015-10-18 18:00:00,8,43,24,False
2015-10-18 19:00:00,7,43,20,False
2015-10-18 20:00:00,11,43,21,False
2015-10-18 21:00:00,10,48,24,False
2015-10-18 22:00:00,11,46,40,False
2015-10-18 23:00:00,6,48,58,False
2015-10-19 00:00:00,4,52,50,False
2015-10-19 00:00:00,4,54,52,False
2015-10-19 01:00:00,5,52,71,False
2015-10-19 02:00:00,5,47,68,False
2015-10-19 03:00:00,4,50,91,False
2015-10-19 04:00:00,6,53,74,False
2015-10-19 05:00:00,7,41,62,False
2015-10-19 06:00:00,9,39,58,False
2015-10-19 07:00:00,13,38,51,False
2015-10-19 08:00:00,18,37,46,False
2015-10-19 09:00:00,19,35,46,False
2015-10-19 10:00:00,18,33,38,False
2015-10-19 11:00:00,16,37,43,False
2015-10-19 12:00:00,12,35,34,False
2015-10-19 13:00:00,14,37,29,False
2015-10-19 14:00:00,17,40,29,False
2015-10-19 15:00:00,17,37,27,False
2015-10-19 16:00:00,15,41,26,False
2015-10-19 17:00:00,16,43,46,False
2015-10-19 18:00:00,13,43,32,False
2015-10-19 19:00:00,13,43,24,False
2015-10-19 20:00:00,14,44,23,False
2015-10-19 21:00:00,11,45,26,False
2015-10-19 22:00:00,10,47,57,False
2015-10-19 23:00:00,8,50,58,False
2015-10-20 00:00:00,7,58,55,False
2015-10-20 01:00:00,6,52,83,False
2015-10-20 02:00:00,5,50,67,False
2015-10-20 03:00:00,4,43,100,False
2015-10-20 04:00:00,6,43,73,False
2015-10-20 05:00:00,6,41,68,False
2015-10-20 06:00:00,11,34,64,False
2015-10-20 07:00:00,13,35,55,False
2015-10-20 08:00:00,18,31,53,False
2015-10-20 09:00:00,20,30,47,False
2015-10-20 10:00:00,19,32,39,False
2015-10-20 11:00:00,15,30,45,False
2015-10-20 12:00:00,14,37,32,False
2015-10-20 13:00:00,14,33,31,False
2015-10-20 14:00:00,14,36,27,False
2015-10-20 15:00:00,15,39,23,False
2015-10-20 16:00:00,13,42,25,False
2015-10-20 17:00:00,16,39,38,False
2015-10-20 18:00:00,12,38,34,False
2015-10-20 19:00:00,12,36,42,False
2015-10-20 20:00:00,12,40,28,False
2015-10-20 21:00:00,10,42,31,False
2015-10-20 22:00:00,8,45,60,False
2015-10-20 23:00:00,8,54,63,False
2015-10-21 00:00:00,6,49,55,False
2015-10-21 01:00:00,4,43,72,False
2015-10-21 02:00:00,4,49,66,False
2015-10-21 03:00:00,4,48,97,False
2015-10-21 04:00:00,3,51,75,False
2015-10-21 05:00:00,7,36,66,False
2015-10-21 06:00:00,10,38,55,False
2015-10-21 07:00:00,14,34,57,False
2015-10-21 08:00:00,18,29,46,False
2015-10-21 09:00:00,18,31,42,False
2015-10-21 10:00:00,21,33,37,False
2015-10-21 11:00:00,16,32,44,False
2015-10-21 12:00:00,14,31,31,False
2015-10-21 13:00:00,14,36,29,False
2015-10-21 14:00:00,13,38,28,False
2015-10-21 15:00:00,14,39,25,False
2015-10-21 16:00:00,13,40,24,False
2015-10-21 17:00:00,12,38,48,False
2015-10-21 18:00:00,10,40,26,False
2015-10-21 19:00:00,11,45,22,False
2015-10-21 20:00:00,11,47,25,False
2015-10-21 21:00:00,11,45,26,False
2015-10-21 22:00:00,9,50,66,False
2015-10-21 23:00:00,6,62,64,False
2015-10-22 00:00:00,6,96,59,False
2015-10-22 00:00:00,5,94,58,False
2015-10-22 01:00:00,6,77,81,False
2015-10-22 02:00:00,5,81,76,False
2015-10-22 03:00:00,4,79,99,False
2015-10-22 04:00:00,5,77,75,False
2015-10-22 05:00:00,6,70,62,False
2015-10-22 06:00:00,10,62,61,False
2015-10-22 07:00:00,17,52,52,False
2015-10-22 08:00:00,17,46,51,False
2015-10-22 09:00:00,17,46,43,False
2015-10-22 10:00:00,20,47,41,False
2015-10-22 11:00:00,16,48,45,False
2015-10-22 12:00:00,14,48,28,False
2015-10-22 13:00:00,13,48,32,False
2015-10-22 14:00:00,15,50,29,False
2015-10-22 15:00:00,15,49,30,False
2015-10-22 16:00:00,15,52,26,False
2015-10-22 17:00:00,12,51,48,False
2015-10-22 18:00:00,10,49,27,False
2015-10-22 19:00:00,12,52,24,False
2015-10-22 20:00:00,13,55,22,False
2015-10-22 21:00:00,10,59,29,False
2015-10-22 22:00:00,9,57,57,False
2015-10-22 23:00:00,7,67,63,False
2015-10-23 00:00:00,5,84,59,False
2015-10-23 01:00:00,4,87,98,False
2015-10-23 02:00:00,3,80,70,False
2015-10-23 03:00:00,4,74,100,False
2015-10-23 04:00:00,4,64,65,False
2015-10-23 05:00:00,7,55,55,False
2015-10-23 06:00:00,11,50,52,False
2015-10-23 07:00:00,18,44,52,False
2015-10-23 08:00:00,16,42,42,False
2015-10-23 09:00:00,18,41,39,False
2015-10-23 10:00:00,19,29,29,False
2015-10-23 11:00:00,0,0,0,False
2015-10-23 12:00:00,0,0,0,False
2015-10-23 13:00:00,0,0,0,False
2015-10-23 14:00:00,0,0,0,False
2015-10-23 15:00:00,0,0,0,False
2015-10-23 16:00:00,0,0,0,False
2015-10-23 17:00:00,0,0,0,False
2015-10-23 18:00:00,0,0,0,False
2015-10-23 19:00:00,0,0,0,False
2015-10-23 20:00:00,0,0,0,False
2015-10-23 21:00:00,0,0,0,False
2015-10-23 22:00:00,0,0,0,False
2015-10-23 23:00:00,0,0,0,False
2015-10-24 00:00:00,0,0,0,False
2015-10-24 01:00:00,0,0,0,False
2015-10-24 02:00:00,0,0,0,False
2015-10-24 03:00:00,0,0,0,False
2015-10-24 04:00:00,0,0,0,False
2015-10-24 05:00:00,0,0,0,False
2015-10-24 06:00:00,0,0,0,False
2015-10-24 07:00:00,0,0,0,False
2015-10-24 08:00:00,0,0,0,False
2015-10-24 09:00:00,0,0,0,False
2015-10-24 10:00:00,0,0,0,False
2015-10-24 11:00:00,0,0,0,False
2015-10-24 12:00:00,0,0,0,False
2015-10-24 13:00:00,0,0,0,False
2015-10-24 14:00:00,0,0,0,False
2015-10-24 15:00:00,0,0,0,False
2015-10-24 16:00:00,0,0,0,False
2015-10-24 17:00:00,7,53,28,False
2015-10-24 18:00:00,7,48,33,False
2015-10-24 19:00:00,5,43,54,False
2015-10-24 20:00:00,7,47,47,False
2015-10-24 21:00:00,5,45,37,False
2015-10-24 22:00:00,5,53,37,False
2015-10-24 23:00:00,5,56,39,False
2015-10-25 00:00:00,6,49,39,False
2015-10-25 00:00:00,5,41,32,False
2015-10-25 01:00:00,3,52,34,False
2015-10-25 02:00:00,2,51,27,False
2015-10-25 03:00:00,4,44,28,False
2015-10-25 04:00:00,3,50,31,False
2015-10-25 05:00:00,4,42,31,False
2015-10-25 06:00:00,4,41,32,False
2015-10-25 07:00:00,4,38,30,False
2015-10-25 08:00:00,5,30,31,False
2015-10-25 09:00:00,7,32,26,False
2015-10-25 10:00:00,8,30,28,False
2015-10-25 11:00:00,7,31,28,False
2015-10-25 12:00:00,5,32,27,False
2015-10-25 13:00:00,6,31,26,False
2015-10-25 14:00:00,7,30,22,False
2015-10-25 15:00:00,7,36,21,False
2015-10-25 16:00:00,6,38,17,False
2015-10-25 17:00:00,7,34,16,False
2015-10-25 18:00:00,7,37,14,False
2015-10-25 19:00:00,8,37,14,False
2015-10-25 20:00:00,7,44,14,False
2015-10-25 21:00:00,9,37,20,False
2015-10-25 22:00:00,9,41,32,False
2015-10-25 23:00:00,4,53,44,False
2015-10-26 00:00:00,6,48,38,False
2015-10-26 01:00:00,5,52,53,False
2015-10-26 02:00:00,3,55,51,False
2015-10-26 03:00:00,4,100,71,False
2015-10-26 04:00:00,5,48,57,False
2015-10-26 05:00:00,4,39,48,False
2015-10-26 06:00:00,6,32,49,False
2015-10-26 07:00:00,10,34,42,False
2015-10-26 08:00:00,11,29,42,False
2015-10-26 09:00:00,13,26,38,False
2015-10-26 10:00:00,16,28,29,False
2015-10-26 11:00:00,16,30,30,False
2015-10-26 12:00:00,12,30,34,False
2015-10-26 13:00:00,11,31,24,False
2015-10-26 14:00:00,13,33,22,False
2015-10-26 15:00:00,14,34,22,False
2015-10-26 16:00:00,14,37,17,False
2015-10-26 17:00:00,11,34,19,False
2015-10-26 18:00:00,12,36,47,False
2015-10-26 19:00:00,11,39,25,False
2015-10-26 20:00:00,10,40,20,False
2015-10-26 21:00:00,10,40,25,False
2015-10-26 22:00:00,7,40,46,False
2015-10-26 23:00:00,8,40,53,False
2015-10-27 00:00:00,7,40,48,False
2015-10-27 01:00:00,5,55,59,False
2015-10-27 02:00:00,4,51,64,False
2015-10-27 03:00:00,6,47,95,False
2015-10-27 04:00:00,4,41,70,False
2015-10-27 05:00:00,7,33,67,False
2015-10-27 06:00:00,7,36,66,False
2015-10-27 07:00:00,9,30,55,False
2015-10-27 08:00:00,13,31,44,False
2015-10-27 09:00:00,14,29,40,False
2015-10-27 10:00:00,13,26,34,False
2015-10-27 11:00:00,14,28,34,False
2015-10-27 12:00:00,12,32,37,False
2015-10-27 13:00:00,10,31,25,False
2015-10-27 14:00:00,11,33,22,False
2015-10-27 15:00:00,12,34,21,False
2015-10-27 16:00:00,13,33,20,False
2015-10-27 17:00:00,12,36,19,False
2015-10-27 18:00:00,11,34,36,False
2015-10-27 19:00:00,12,36,20,False
2015-10-27 20:00:00,10,35,18,False
2015-10-27 21:00:00,10,39,23,False
2015-10-27 22:00:00,9,38,50,False
2015-10-27 23:00:00,8,44,53,False
2015-10-28 00:00:00,6,46,47,False
2015-10-28 00:00:00,7,50,51,False
2015-10-28 01:00:00,6,48,72,False
2015-10-28 02:00:00,6,47,70,False
2015-10-28 03:00:00,3,43,91,False
2015-10-28 04:00:00,5,48,65,False
2015-10-28 05:00:00,5,38,61,False
2015-10-28 06:00:00,5,36,65,False
2015-10-28 07:00:00,8,33,55,False
2015-10-28 08:00:00,13,31,49,False
2015-10-28 09:00:00,15,29,38,False
2015-10-28 10:00:00,16,31,35,False
2015-10-28 11:00:00,15,27,34,False
2015-10-28 12:00:00,12,38,31,False
2015-10-28 13:00:00,11,36,28,False
2015-10-28 14:00:00,12,34,26,False
2015-10-28 15:00:00,12,39,24,False
2015-10-28 16:00:00,13,39,18,False
2015-10-28 17:00:00,14,38,28,False
2015-10-28 18:00:00,13,39,41,False
2015-10-28 19:00:00,11,40,24,False
2015-10-28 20:00:00,10,41,20,False
2015-10-28 21:00:00,11,42,27,False
2015-10-28 22:00:00,9,52,54,False
2015-10-28 23:00:00,8,52,67,False
2015-10-29 00:00:00,7,78,55,False
2015-10-29 01:00:00,4,71,74,False
2015-10-29 02:00:00,4,65,71,False
2015-10-29 03:00:00,5,72,100,False
2015-10-29 04:00:00,4,73,71,False
2015-10-29 05:00:00,6,65,63,False
2015-10-29 06:00:00,7,52,63,False
2015-10-29 07:00:00,9,46,48,False
2015-10-29 08:00:00,12,39,44,False
2015-10-29 09:00:00,14,40,37,False
2015-10-29 10:00:00,16,37,33,False
2015-10-29 11:00:00,15,43,33,False
2015-10-29 12:00:00,14,42,37,False
2015-10-29 13:00:00,12,43,27,False
2015-10-29 14:00:00,13,42,24,False
2015-10-29 15:00:00,13,45,24,False
2015-10-29 16:00:00,15,44,22,False
2015-10-29 17:00:00,12,48,21,False
2015-10-29 18:00:00,12,46,37,False
2015-10-29 19:00:00,11,47,23,False
2015-10-29 20:00:00,13,45,21,False
2015-10-29 21:00:00,11,48,28,False
2015-10-29 22:00:00,9,50,47,False
2015-10-29 23:00:00,9,53,62,False
2015-10-30 00:00:00,5,63,63,False
2015-10-30 01:00:00,6,54,81,False
2015-10-30 02:00:00,4,57,72,False
2015-10-30 03:00:00,4,53,95,False
2015-10-30 04:00:00,5,50,63,False
2015-10-30 05:00:00,6,47,64,False
2015-10-30 06:00:00,7,42,57,False
2015-10-30 07:00:00,8,37,48,False
2015-10-30 08:00:00,12,36,41,False
2015-10-30 09:00:00,16,33,35,False
2015-10-30 10:00:00,15,32,33,False
2015-10-30 11:00:00,15,37,30,False
2015-10-30 12:00:00,14,41,33,False
2015-10-30 13:00:00,11,35,30,False
2015-10-30 14:00:00,13,37,26,False
2015-10-30 15:00:00,11,37,25,False
2015-10-30 16:00:00,12,41,21,False
2015-10-30 17:00:00,13,42,21,False
2015-10-30 18:00:00,11,41,38,False
2015-10-30 19:00:00,8,41,23,False
2015-10-30 20:00:00,8,37,19,False
2015-10-30 21:00:00,7,41,19,False
2015-10-30 22:00:00,8,42,23,False
2015-10-30 23:00:00,6,46,28,False
2015-10-31 00:00:00,5,50,30,False
2015-10-31 00:00:00,6,64,39,False
2015-10-31 01:00:00,5,68,43,False
2015-10-31 02:00:00,3,66,49,False
2015-10-31 03:00:00,5,69,52,False
2015-10-31 04:00:00,4,64,53,False
2015-10-31 05:00:00,5,59,44,False
2015-10-31 06:00:00,5,59,52,False
2015-10-31 07:00:00,7,48,47,False
2015-10-31 08:00:00,9,45,39,False
2015-10-31 09:00:00,8,53,40,False
2015-10-31 10:00:00,8,45,37,False
2015-10-31 11:00:00,9,42,39,False
2015-10-31 12:00:00,11,49,39,False
2015-10-31 13:00:00,8,55,39,False
2015-10-31 14:00:00,8,49,35,False
2015-10-31 15:00:00,7,49,43,False
2015-10-31 16:00:00,9,50,55,False
2015-10-31 17:00:00,8,56,43,False
2015-10-31 18:00:00,8,54,35,False
2015-10-31 19:00:00,8,49,30,False
2015-10-31 20:00:00,7,58,22,False
